FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CÓDIGO DANE,CANTIDAD
09/07/2017,VALLE,VERSALLES,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,76863000,1
10/07/2017,ANTIOQUIA,ITUANGO,Lunes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5361000,1
10/07/2017,ATLÁNTICO,SANTO TOMÁS,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8685000,1
10/07/2017,BOLÍVAR,MAGANGUÉ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13430000,1
10/07/2017,BOYACÁ,SANTANA,Lunes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,15686000,1
10/07/2017,CALDAS,CHINCHINÁ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,17174000,1
10/07/2017,CALDAS,MANZANARES,Lunes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,17433000,1
10/07/2017,CALDAS,MARQUETALIA,Lunes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,17444000,1
10/07/2017,CALDAS,MARULANDA,Lunes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,17446000,1
10/07/2017,CALDAS,NEIRA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17486000,1
10/07/2017,CALDAS,NEIRA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17486000,1
10/07/2017,CAUCA,CORINTO,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,19212000,1
10/07/2017,CAUCA,PUERTO TEJADA,Lunes,REVOLVER,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,19573000,1
10/07/2017,CESAR,AGUACHICA,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,20011000,1
10/07/2017,CESAR,EL PASO,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,20250000,1
10/07/2017,CESAR,VALLEDUPAR (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,20001000,1
10/07/2017,CUNDINAMARCA,CAPARRAPÍ,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,25148000,1
10/07/2017,CUNDINAMARCA,SOPÓ,Lunes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,25758000,1
10/07/2017,GUAJIRA,FONSECA,Lunes,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,44279000,1
10/07/2017,GUAJIRA,FONSECA,Lunes,REVOLVER,SIN PERMISO,RURAL,TRAMO DE VIA,44279000,1
10/07/2017,GUAJIRA,MAICAO,Lunes,ESCOPETA,CON PERMISO,URBANA,VIAS PUBLICAS,44430000,1
10/07/2017,GUAJIRA,MAICAO,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,44430000,1
10/07/2017,ATLÁNTICO,BARRANQUILLA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
10/07/2017,ATLÁNTICO,BARRANQUILLA (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
10/07/2017,ATLÁNTICO,BARRANQUILLA (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
10/07/2017,ATLÁNTICO,SOLEDAD,Lunes,REVOLVER,SIN PERMISO,URBANA,DENTRO DE LA VIVIENDA,8758000,1
10/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,11001000,1
10/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,ESTACION TRANSMILENIO MARLY,11001000,1
10/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
10/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
10/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
10/07/2017,SANTANDER,FLORIDABLANCA,Lunes,ESCOPETA,SIN PERMISO,URBANA,CANCHA DE FUTBOL,68276000,1
10/07/2017,SANTANDER,PIEDECUESTA,Lunes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68547000,1
10/07/2017,VALLE,CALI (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
10/07/2017,VALLE,CANDELARIA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76130000,1
10/07/2017,VALLE,JAMUNDÍ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76364000,1
10/07/2017,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,54001000,1
10/07/2017,NORTE DE SANTANDER,LOS PATIOS,Lunes,ESCOPETA,SIN PERMISO,RURAL,PEAJE,54405000,1
10/07/2017,ANTIOQUIA,COPACABANA,Lunes,REVOLVER,CON PERMISO,RURAL,VIAS PUBLICAS,5212000,1
10/07/2017,ANTIOQUIA,MEDELLÍN (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5001000,1
10/07/2017,CÓRDOBA,MONTERÍA (CT),Lunes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,23001000,1
10/07/2017,RISARALDA,DOSQUEBRADAS,Lunes,PISTOLA,SIN PERMISO,URBANA,CASAS DE APUESTAS,66170000,1
10/07/2017,RISARALDA,DOSQUEBRADAS,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,66170000,1
10/07/2017,RISARALDA,DOSQUEBRADAS,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,66170000,1
10/07/2017,RISARALDA,PEREIRA (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,66001000,1
10/07/2017,RISARALDA,PEREIRA (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,66001000,1
10/07/2017,RISARALDA,PEREIRA (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,66001000,1
10/07/2017,RISARALDA,PEREIRA (CT),Lunes,PISTOLA,CON PERMISO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",66001000,1
10/07/2017,RISARALDA,PEREIRA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,66001000,1
10/07/2017,CAUCA,POPAYÁN (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,19001000,1
10/07/2017,MAGDALENA,SITIONUEVO,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,47745000,1
10/07/2017,META,VILLAVICENCIO (CT),Lunes,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,50001000,1
10/07/2017,META,GRANADA,Lunes,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50313000,1
10/07/2017,NARIÑO,IMUÉS,Lunes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,52354000,1
10/07/2017,NARIÑO,SAMANIEGO,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,52678000,1
10/07/2017,RISARALDA,LA CELIA,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,66383000,1
10/07/2017,RISARALDA,LA CELIA,Lunes,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,66383000,1
10/07/2017,RISARALDA,LA CELIA,Lunes,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,66383000,1
10/07/2017,RISARALDA,LA CELIA,Lunes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,66383000,2
10/07/2017,RISARALDA,SANTA ROSA DE CABAL,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,66682000,1
10/07/2017,SANTANDER,BARBOSA,Lunes,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,68077000,1
10/07/2017,SUCRE,SINCELEJO (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,70001000,1
10/07/2017,SUCRE,TOLÚ VIEJO,Lunes,ESCOPETA,SIN PERMISO,URBANA,TRAMO DE VIA,70823000,1
10/07/2017,ANTIOQUIA,CAREPA,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5147000,1
11/07/2017,ANTIOQUIA,BETANIA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,5091000,1
11/07/2017,ANTIOQUIA,DON MATÍAS,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5237000,1
11/07/2017,BOLÍVAR,MAGANGUÉ,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,13430000,1
11/07/2017,CALDAS,ANSERMA,Martes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,17042000,1
11/07/2017,CAUCA,SANTANDER DE QUILICHAO,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,19698000,1
11/07/2017,CESAR,CHIMICHAGUA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,20175000,1
11/07/2017,CESAR,VALLEDUPAR (CT),Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,20001000,1
11/07/2017,CUNDINAMARCA,LA VEGA,Martes,REVOLVER,SIN PERMISO,URBANA,SECTOR COMERCIO,25402000,1
11/07/2017,CUNDINAMARCA,SESQUILÉ,Martes,REVOLVER,CON PERMISO,RURAL,FINCAS Y SIMILARES,25736000,5
11/07/2017,CUNDINAMARCA,SOACHA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,1
11/07/2017,CUNDINAMARCA,SOACHA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,1
11/07/2017,GUAJIRA,MAICAO,Martes,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,44430000,1
11/07/2017,HUILA,PAICOL,Martes,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,41518000,1
11/07/2017,HUILA,TESALIA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,41797000,1
11/07/2017,ATLÁNTICO,BARRANQUILLA (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
11/07/2017,ATLÁNTICO,BARRANQUILLA (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
11/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
11/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
11/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
11/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
11/07/2017,SANTANDER,BUCARAMANGA (CT),Martes,PISTOLA,CON PERMISO,URBANA,EMPRESA,68001000,1
11/07/2017,SANTANDER,FLORIDABLANCA,Martes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,68276000,1
11/07/2017,VALLE,CALI (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
11/07/2017,VALLE,CALI (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
11/07/2017,VALLE,CALI (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
11/07/2017,TOLIMA,CAJAMARCA,Martes,REVOLVER,CON PERMISO,RURAL,FINCAS Y SIMILARES,73124000,1
11/07/2017,TOLIMA,CAJAMARCA,Martes,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,73124000,1
11/07/2017,ANTIOQUIA,MEDELLÍN (CT),Martes,ESCOPETA,CON PERMISO,URBANA,VIAS PUBLICAS,5001000,1
11/07/2017,META,GRANADA,Martes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50313000,1
11/07/2017,META,GRANADA,Martes,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50313000,2
11/07/2017,NARIÑO,BARBACOAS,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,52079000,1
11/07/2017,NARIÑO,ILES,Martes,PISTOLA,SIN PERMISO,RURAL,PUESTO DE CONTROL,52352000,1
11/07/2017,NARIÑO,SAN ANDRES DE TUMACO,Martes,PISTOLA,SIN PERMISO,RURAL,CASAS DE HABITACION,52835000,1
11/07/2017,SANTANDER,GUAVATÁ,Martes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,68324000,1
11/07/2017,SUCRE,EL ROBLE,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,70233000,1
11/07/2017,SUCRE,MORROA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,70473000,1
11/07/2017,SUCRE,SINCELEJO (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,70001000,1
11/07/2017,TOLIMA,ROVIRA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,73624000,1
11/07/2017,VALLE,BUENAVENTURA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,76109000,2
11/07/2017,VALLE,BUENAVENTURA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76109000,1
11/07/2017,VALLE,CARTAGO,Martes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,76147000,1
11/07/2017,VALLE,DAGUA,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,76233000,1
11/07/2017,VALLE,PALMIRA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76520000,1
12/07/2017,ANTIOQUIA,ANDES,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5034000,1
12/07/2017,ANTIOQUIA,RIONEGRO,Miércoles,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5615000,5
12/07/2017,ANTIOQUIA,VALDIVIA,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,5854000,1
12/07/2017,BOYACÁ,CUBARÁ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,15223000,1
12/07/2017,ATLÁNTICO,PIOJÓ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,8549000,1
12/07/2017,ATLÁNTICO,SANTA LUCÍA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,8675000,1
12/07/2017,BOYACÁ,EL ESPINO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,15248000,1
12/07/2017,BOYACÁ,NOBSA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,15491000,1
12/07/2017,BOYACÁ,RAMIRIQUÍ,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,15599000,1
12/07/2017,BOYACÁ,RAMIRIQUÍ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,15599000,1
12/07/2017,BOYACÁ,RAMIRIQUÍ,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,15599000,1
12/07/2017,BOYACÁ,SÁCHICA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,15638000,1
12/07/2017,BOYACÁ,SÁCHICA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,15638000,1
12/07/2017,BOYACÁ,SAN JOSÉ DE PARE,Miércoles,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,15664000,1
12/07/2017,BOYACÁ,SOMONDOCO,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,15761000,1
12/07/2017,BOYACÁ,SOMONDOCO,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,15761000,1
12/07/2017,BOYACÁ,TURMEQUÉ,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,15835000,1
12/07/2017,BOYACÁ,TUTAZÁ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,15839000,1
12/07/2017,BOYACÁ,VILLA DE LEYVA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,15407000,1
12/07/2017,BOYACÁ,VILLA DE LEYVA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,15407000,1
12/07/2017,CALDAS,RISARALDA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,17616000,1
12/07/2017,CASANARE,SAN LUIS DE PALENQUE,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,85325000,1
12/07/2017,CAUCA,SANTANDER DE QUILICHAO,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,19698000,1
12/07/2017,CESAR,AGUSTÍN CODAZZI,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,20013000,2
12/07/2017,CESAR,ASTREA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,20032000,2
12/07/2017,CESAR,SAN ALBERTO,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,20710000,1
12/07/2017,CÓRDOBA,SAHAGÚN,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,23660000,1
12/07/2017,CUNDINAMARCA,GACHANCIPÁ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25295000,1
12/07/2017,CUNDINAMARCA,GIRARDOT,Miércoles,PISTOLA,SIN PERMISO,URBANA,GUARDIA-PUNTOS FACCION,25307000,1
12/07/2017,CUNDINAMARCA,LA VEGA,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,25402000,1
12/07/2017,CUNDINAMARCA,NOCAIMA,Miércoles,REVOLVER,SIN PERMISO,URBANA,SECTOR COMERCIO,25491000,1
12/07/2017,CUNDINAMARCA,SOACHA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,25754000,1
12/07/2017,CUNDINAMARCA,SOPÓ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,25758000,1
12/07/2017,GUAJIRA,MAICAO,Miércoles,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,44430000,1
12/07/2017,GUAJIRA,MAICAO,Miércoles,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,44430000,1
12/07/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
12/07/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
12/07/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
12/07/2017,ATLÁNTICO,SOLEDAD,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8758000,1
12/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
12/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
12/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
12/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
12/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
12/07/2017,VALLE,CALI (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
12/07/2017,VALLE,CALI (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
12/07/2017,VALLE,CALI (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,76001000,1
12/07/2017,BOLÍVAR,CARTAGENA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
12/07/2017,BOLÍVAR,CARTAGENA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,13001000,1
12/07/2017,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,54001000,1
12/07/2017,MAGDALENA,SANTA MARTA (CT),Miércoles,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,47001000,1
12/07/2017,BOYACÁ,VENTAQUEMADA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,15861000,1
12/07/2017,META,VILLAVICENCIO (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,50001000,1
12/07/2017,MAGDALENA,ALGARROBO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,47030000,2
12/07/2017,ANTIOQUIA,PUERTO BERRÍO,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,5579000,1
12/07/2017,SANTANDER,BARRANCABERMEJA,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,68081000,1
12/07/2017,META,BARRANCA DE UPÍA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50110000,1
12/07/2017,META,PUERTO LÓPEZ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50573000,1
12/07/2017,META,SAN MARTÍN,Miércoles,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,50689000,1
12/07/2017,NORTE DE SANTANDER,BOCHALEMA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,54099000,1
12/07/2017,NORTE DE SANTANDER,CÁCOTA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,54125000,1
12/07/2017,NORTE DE SANTANDER,CUCUTILLA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,54223000,3
12/07/2017,PUTUMAYO,ORITO,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,86320000,1
12/07/2017,PUTUMAYO,SAN MIGUEL,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,86757000,1
12/07/2017,PUTUMAYO,SAN MIGUEL,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,86757000,1
12/07/2017,SANTANDER,PINCHOTE,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,68549000,1
12/07/2017,SUCRE,CAIMITO,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,70124000,2
12/07/2017,SUCRE,CHALÁN,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,70230000,2
12/07/2017,CHOCÓ,UNGUÍA,Miércoles,FUSIL / RIFLE,SIN PERMISO,RURAL,BOSQUES,27800000,2
12/07/2017,CHOCÓ,UNGUÍA,Miércoles,PISTOLA,SIN PERMISO,RURAL,BOSQUES,27800000,5
13/07/2017,ANTIOQUIA,CAÑASGORDAS,Jueves,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,5138000,1
13/07/2017,ANTIOQUIA,PEÑOL,Jueves,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,5541000,1
13/07/2017,ANTIOQUIA,PEÑOL,Jueves,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,5541000,1
13/07/2017,ANTIOQUIA,PEÑOL,Jueves,SUBAMETRALLADORA,SIN PERMISO,URBANA,CASAS DE HABITACION,5541000,1
13/07/2017,ANTIOQUIA,YARUMAL,Jueves,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,5887000,1
13/07/2017,ATLÁNTICO,JUAN DE ACOSTA,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8372000,1
13/07/2017,ATLÁNTICO,JUAN DE ACOSTA,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,8372000,1
13/07/2017,BOYACÁ,QUÍPAMA,Jueves,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,15580000,1
13/07/2017,CALDAS,SALAMINA,Jueves,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,17653000,1
13/07/2017,CAQUETÁ,SOLITA,Jueves,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,18785000,1
13/07/2017,CAUCA,PUERTO TEJADA,Jueves,REVOLVER,SIN PERMISO,RURAL,CARRETERA,19573000,1
13/07/2017,CESAR,BOSCONIA,Jueves,REVOLVER,SIN PERMISO,RURAL,CARRETERA,20060000,1
13/07/2017,CÓRDOBA,SAHAGÚN,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,23660000,1
13/07/2017,CUNDINAMARCA,EL COLEGIO,Jueves,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,25245000,1
13/07/2017,CUNDINAMARCA,SOACHA,Jueves,REVOLVER,CON PERMISO,URBANA,PERIMETRO URBANO,25754000,1
13/07/2017,GUAJIRA,RIOHACHA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,44001000,1
13/07/2017,ATLÁNTICO,BARRANQUILLA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
13/07/2017,ATLÁNTICO,BARRANQUILLA (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,8001000,1
13/07/2017,ATLÁNTICO,SOLEDAD,Jueves,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,8758000,1
13/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
13/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,11001000,1
13/07/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,11001000,1
